,Median_hh_income,Total_population,Total_white_population,Percent_white_population,Percent_black_population,Average_hh_size,Percent_hh_built_1950s,Percent_hh_built_1960s,Percent_commute_drive,Percent_commute_walk,Percent_commute_pubtransit,Percent_home_owner_units,Percent_family_hhs,Percent_ed_bachelor_higher,NAME,state,county,tract,suburb_house_decades,Suburbanism_Flag,Housing_Age_Flag,Suburbanism_Extra_Flag,Combined_Flag,GEOID
4173,143462.0,6000.0,5071.0,84.5,4.0,1.72,5.4,22.7,3.5,21.5,55.1,1175.0,25.8,79.5,"Census Tract 71, New York County, New York",36,061,007100,28.1,0,1,0,0,36061007100
4174,110543.0,4550.0,4325.0,95.1,0.9,1.82,4.6,8.9,8.9,10.9,50.4,1059.0,39.4,83.7,"Census Tract 79, New York County, New York",36,061,007900,13.5,0,0,0,0,36061007900
4175,-666666666.0,56.0,56.0,100.0,0.0,1.47,16.7,38.1,0.0,62.8,7.0,0.0,18.4,71.7,"Census Tract 94, New York County, New York",36,061,009400,54.8,0,1,0,0,36061009400
4176,144881.0,9084.0,7726.0,85.1,1.2,1.77,12.7,23.3,5.0,29.1,52.8,1821.0,38.2,88.6,"Census Tract 108, New York County, New York",36,061,010800,36.0,0,1,0,0,36061010800
4177,114597.0,7460.0,6320.0,84.7,4.1,1.83,9.5,31.0,3.2,28.6,56.8,827.0,38.3,79.4,"Census Tract 110, New York County, New York",36,061,011000,40.5,0,1,0,0,36061011000
4178,135769.0,804.0,695.0,86.4,1.5,1.63,8.9,33.1,4.0,44.9,33.5,85.0,32.5,73.2,"Census Tract 112.01, New York County, New York",36,061,011201,42.0,0,1,0,0,36061011201
4179,84038.0,3490.0,2671.0,76.5,5.2,1.83,3.9,20.6,3.5,48.4,35.6,394.0,33.7,80.8,"Census Tract 116, New York County, New York",36,061,011600,24.5,0,1,0,0,36061011600
4180,125466.0,10194.0,8103.0,79.5,3.1,1.77,11.5,18.6,7.0,24.4,45.7,1532.0,36.6,84.5,"Census Tract 124, New York County, New York",36,061,012400,30.1,0,1,0,0,36061012400
4181,122143.0,3569.0,2008.0,56.3,13.8,1.82,3.0,1.9,5.4,41.8,45.9,310.0,32.5,73.6,"Census Tract 115, New York County, New York",36,061,011500,4.9,0,0,0,0,36061011500
4182,124964.0,3942.0,2477.0,62.8,6.2,1.63,0.9,0.0,5.1,28.4,53.3,0.0,31.4,75.5,"Census Tract 117, New York County, New York",36,061,011700,0.9,0,0,0,0,36061011700
4183,190208.0,3399.0,3185.0,93.7,1.9,1.87,14.0,2.7,23.9,20.0,20.9,1210.0,45.3,82.5,"Census Tract 130, New York County, New York",36,061,013000,16.7,0,0,0,0,36061013000
4184,64654.0,7924.0,5319.0,67.1,13.8,1.78,0.8,5.8,7.3,39.6,40.0,87.0,30.5,53.4,"Census Tract 135, New York County, New York",36,061,013500,6.6,0,0,0,0,36061013500
4185,103646.0,5346.0,4888.0,91.4,0.4,1.93,23.1,16.4,9.1,15.2,61.3,1255.0,48.0,78.1,"Census Tract 144.01, New York County, New York",36,061,014401,39.5,0,1,0,0,36061014401
4186,95227.0,7330.0,6681.0,91.1,0.3,1.61,9.7,21.5,4.8,10.6,73.4,1331.0,33.5,89.0,"Census Tract 146.02, New York County, New York",36,061,014602,31.2,0,1,0,0,36061014602
4187,124250.0,7000.0,6117.0,87.4,1.4,2.05,3.7,12.2,3.4,13.3,64.5,1389.0,49.6,84.8,"Census Tract 148.02, New York County, New York",36,061,014802,15.899999999999999,0,0,0,0,36061014802
4188,96471.0,4956.0,3252.0,65.6,10.6,2.01,5.3,9.5,4.3,21.6,67.3,25.0,40.6,81.2,"Census Tract 158.02, New York County, New York",36,061,015802,14.8,0,0,0,0,36061015802
4189,118317.0,3625.0,2941.0,81.1,3.0,2.41,2.9,3.5,8.3,34.0,41.5,555.0,57.3,82.4,"Census Tract 160.02, New York County, New York",36,061,016002,6.4,0,0,0,0,36061016002
4190,126563.0,124.0,89.0,71.8,3.2,1.2,0.0,15.0,2.8,50.0,35.8,22.0,19.4,88.7,"Census Tract 96, New York County, New York",36,061,009600,15.0,0,0,0,0,36061009600
4191,106705.0,1771.0,1406.0,79.4,1.8,1.51,40.2,16.4,3.8,37.2,49.8,247.0,20.5,86.8,"Census Tract 100, New York County, New York",36,061,010000,56.6,0,1,0,0,36061010000
4192,167500.0,126.0,95.0,75.4,1.6,2.02,0.0,1.3,3.3,16.7,38.9,20.0,53.6,83.7,"Census Tract 102, New York County, New York",36,061,010200,1.3,0,0,0,0,36061010200
4193,134943.0,4655.0,3995.0,85.8,4.7,2.05,28.4,14.4,13.7,48.7,25.4,527.0,49.6,85.6,"Census Tract 106.02, New York County, New York",36,061,010602,42.8,0,1,0,0,36061010602
4194,233646.0,1224.0,1124.0,91.8,0.7,1.85,16.4,7.8,6.8,29.9,32.7,364.0,45.3,80.6,"Census Tract 114.01, New York County, New York",36,061,011401,24.2,0,1,0,0,36061011401
4195,165049.0,5950.0,5615.0,94.4,0.6,2.11,19.6,22.6,12.7,18.8,40.7,2343.0,56.7,82.5,"Census Tract 128, New York County, New York",36,061,012800,42.2,0,1,0,0,36061012800
4196,155000.0,9724.0,8380.0,86.2,3.5,1.91,3.1,18.4,3.3,23.9,55.5,2179.0,44.0,82.6,"Census Tract 153, New York County, New York",36,061,015300,21.5,0,0,0,0,36061015300
4197,31079.0,7601.0,2981.0,39.2,23.5,2.12,17.2,38.4,7.8,10.8,75.2,79.0,48.9,26.8,"Census Tract 170, New York County, New York",36,061,017000,55.599999999999994,0,1,0,0,36061017000
4198,180547.0,1736.0,1325.0,76.3,3.5,2.04,2.2,1.4,8.7,22.7,53.4,116.0,50.8,86.7,"Census Tract 9, New York County, New York",36,061,000900,3.6,0,0,0,0,36061000900
4199,40052.0,2775.0,1477.0,53.2,34.3,2.77,6.9,8.6,76.7,2.0,5.7,433.0,66.4,17.0,"Census Tract 8, Onondaga County, New York",36,067,000800,15.5,0,0,0,0,36067000800
4200,36167.0,3104.0,1427.0,46.0,33.5,3.4,15.6,2.3,46.4,11.4,13.5,231.0,74.9,8.6,"Census Tract 15, Onondaga County, New York",36,067,001500,17.9,0,0,0,0,36067001500
4201,12823.0,1973.0,1124.0,57.0,35.2,2.35,37.2,11.9,44.4,2.9,40.2,59.0,57.2,13.4,"Census Tract 30, Onondaga County, New York",36,067,003000,49.1,0,1,0,0,36067003000
4202,20393.0,2951.0,1785.0,60.5,27.7,1.53,4.6,16.0,43.5,45.5,3.2,42.0,14.0,54.8,"Census Tract 32, Onondaga County, New York",36,067,003200,20.6,0,0,0,0,36067003200
4203,24792.0,2023.0,1700.0,84.0,7.3,3.09,14.5,7.9,39.6,45.3,4.7,170.0,28.3,75.4,"Census Tract 44, Onondaga County, New York",36,067,004400,22.4,0,1,0,0,36067004400
4204,44291.0,3923.0,2952.0,75.2,20.9,2.38,18.7,9.3,75.7,2.5,5.2,1190.0,61.9,28.3,"Census Tract 4, Onondaga County, New York",36,067,000400,28.0,0,1,0,0,36067000400
4205,34786.0,1463.0,709.0,48.5,31.2,2.24,9.2,7.8,72.6,0.6,6.6,254.0,59.0,15.1,"Census Tract 7, Onondaga County, New York",36,067,000700,17.0,0,0,0,0,36067000700
4206,34794.0,4159.0,2587.0,62.2,33.1,2.08,25.7,12.6,85.7,2.1,5.9,644.0,52.6,28.4,"Census Tract 10, Onondaga County, New York",36,067,001000,38.3,0,1,0,0,36067001000
4207,47917.0,2553.0,2283.0,89.4,10.6,2.29,9.8,9.3,72.5,5.7,10.2,679.0,59.6,22.0,"Census Tract 17.02, Onondaga County, New York",36,067,001702,19.1,0,0,0,0,36067001702
4208,41211.0,2247.0,1117.0,49.7,44.0,2.4,21.1,12.4,77.3,5.6,4.6,392.0,49.3,28.6,"Census Tract 36.02, Onondaga County, New York",36,067,003602,33.5,0,1,0,0,36067003602
4209,27145.0,2223.0,1251.0,56.3,43.4,2.44,11.3,7.9,65.7,5.3,14.7,366.0,52.8,8.5,"Census Tract 38, Onondaga County, New York",36,067,003800,19.200000000000003,0,0,0,0,36067003800
4210,79868.0,2497.0,1871.0,74.9,25.3,2.44,6.3,4.3,87.0,2.1,1.2,784.0,66.7,53.8,"Census Tract 50, Onondaga County, New York",36,067,005000,10.6,0,0,0,0,36067005000
4211,53275.0,1877.0,824.0,43.9,52.1,2.57,14.8,6.9,65.8,3.1,7.6,550.0,62.8,23.1,"Census Tract 57, Onondaga County, New York",36,067,005700,21.700000000000003,0,0,0,0,36067005700
4212,26364.0,2182.0,375.0,17.2,83.4,2.97,11.5,7.7,52.9,1.4,36.7,273.0,69.6,6.2,"Census Tract 58, Onondaga County, New York",36,067,005800,19.2,0,0,0,0,36067005800
4213,44224.0,4898.0,4682.0,95.6,9.6,2.35,37.5,12.5,80.2,4.8,0.7,1294.0,52.2,26.6,"Census Tract 108, Onondaga County, New York",36,067,010800,50.0,0,1,0,0,36067010800
4214,55761.0,2199.0,2160.0,98.2,3.4,1.9,23.0,5.8,76.5,3.6,2.9,758.0,45.4,43.2,"Census Tract 133, Onondaga County, New York",36,067,013300,28.8,0,1,0,0,36067013300
4215,56486.0,3835.0,3587.0,93.5,2.0,2.19,4.5,28.5,92.1,0.0,0.4,856.0,50.4,38.4,"Census Tract 110.12, Onondaga County, New York",36,067,011012,33.0,0,1,0,0,36067011012
4216,53101.0,2895.0,2641.0,91.2,8.6,2.0,31.9,28.5,90.3,1.9,3.0,659.0,58.3,34.0,"Census Tract 136, Onondaga County, New York",36,067,013600,60.4,0,1,0,0,36067013600
4217,37225.0,3017.0,2919.0,96.8,1.5,2.24,10.1,5.2,78.7,2.8,3.3,643.0,53.5,19.7,"Census Tract 143, Onondaga County, New York",36,067,014300,15.3,0,0,0,0,36067014300
4218,90333.0,5886.0,4927.0,83.7,6.0,2.49,22.7,17.6,75.5,1.9,2.2,1810.0,69.4,69.5,"Census Tract 147, Onondaga County, New York",36,067,014700,40.3,1,1,1,1,36067014700
4219,85688.0,2412.0,1853.0,76.8,20.7,2.68,6.3,8.2,84.9,0.0,0.0,514.0,76.4,35.8,"Census Tract 149, Onondaga County, New York",36,067,014900,14.5,0,0,0,0,36067014900
4220,126615.0,4630.0,3958.0,85.5,9.0,2.87,2.0,5.3,84.2,1.2,1.1,1377.0,76.6,70.5,"Census Tract 152.02, Onondaga County, New York",36,067,015202,7.3,1,0,1,0,36067015202
4221,61875.0,1679.0,1274.0,75.9,26.6,2.62,16.0,6.2,80.5,0.4,3.7,485.0,65.9,26.5,"Census Tract 3, Onondaga County, New York",36,067,000300,22.2,0,0,0,0,36067000300
4222,26887.0,3333.0,1543.0,46.3,29.3,2.52,12.4,8.7,45.2,14.9,11.6,273.0,53.9,11.4,"Census Tract 6, Onondaga County, New York",36,067,000600,21.1,0,0,0,0,36067000600
4223,41016.0,2475.0,1622.0,65.5,29.1,2.61,9.0,3.3,66.9,1.3,6.6,460.0,51.4,24.5,"Census Tract 17.01, Onondaga County, New York",36,067,001701,12.3,0,0,0,0,36067001701
4224,42778.0,3075.0,2244.0,73.0,22.5,2.27,24.4,3.3,82.0,2.1,6.6,622.0,48.7,24.0,"Census Tract 18, Onondaga County, New York",36,067,001800,27.7,0,1,0,0,36067001800
4225,15476.0,1391.0,600.0,43.1,35.8,2.0,16.6,20.5,39.7,48.6,6.0,41.0,29.7,45.1,"Census Tract 34, Onondaga County, New York",36,067,003400,37.1,0,1,0,0,36067003400
4226,20202.0,1374.0,505.0,36.8,55.5,2.82,9.4,10.1,57.2,27.1,7.9,89.0,68.7,3.7,"Census Tract 40, Onondaga County, New York",36,067,004000,19.5,0,0,0,0,36067004000
4227,75446.0,1564.0,1396.0,89.3,7.6,2.29,27.5,22.5,83.7,6.2,2.5,597.0,62.0,47.5,"Census Tract 48, Onondaga County, New York",36,067,004800,50.0,0,1,0,0,36067004800
4228,19896.0,2108.0,282.0,13.4,87.5,3.22,12.0,12.1,60.3,3.8,18.8,165.0,69.5,6.1,"Census Tract 53, Onondaga County, New York",36,067,005300,24.1,0,1,0,0,36067005300
4229,29184.0,3454.0,1754.0,50.8,39.4,1.89,15.3,16.5,63.6,6.9,14.0,326.0,35.3,43.2,"Census Tract 55, Onondaga County, New York",36,067,005500,31.8,0,1,0,0,36067005500
4230,76339.0,1465.0,1264.0,86.3,11.3,2.11,24.6,12.3,80.6,3.5,2.2,557.0,58.6,68.6,"Census Tract 56.01, Onondaga County, New York",36,067,005601,36.900000000000006,0,1,0,0,36067005601
4231,19651.0,2118.0,1236.0,58.4,25.4,1.52,16.5,22.2,67.0,0.0,16.3,44.0,23.4,36.3,"Census Tract 61.02, Onondaga County, New York",36,067,006102,38.7,0,1,0,0,36067006102
4232,60598.0,3708.0,3525.0,95.1,4.2,2.61,1.2,5.2,85.5,2.1,2.5,1049.0,68.2,29.4,"Census Tract 112.01, Onondaga County, New York",36,067,011201,6.4,1,0,0,0,36067011201
4233,13818.0,3779.0,2329.0,61.6,16.6,3.38,30.3,10.3,18.7,36.8,36.3,16.0,36.0,47.3,"Census Tract 56.02, Onondaga County, New York",36,067,005602,40.6,0,1,0,0,36067005602
4234,89271.0,2768.0,2726.0,98.5,2.2,2.82,3.9,6.4,89.1,0.3,0.0,943.0,76.4,39.5,"Census Tract 103.21, Onondaga County, New York",36,067,010321,10.3,1,0,1,0,36067010321
4235,74453.0,3649.0,3579.0,98.1,0.8,2.74,12.4,17.7,83.2,0.4,0.0,1221.0,79.2,32.5,"Census Tract 119, Onondaga County, New York",36,067,011900,30.1,1,1,1,1,36067011900
4236,64231.0,5227.0,5020.0,96.0,2.3,2.38,55.9,16.6,89.8,2.3,0.4,1897.0,67.4,40.6,"Census Tract 126, Onondaga County, New York",36,067,012600,72.5,1,1,1,1,36067012600
4237,44900.0,2813.0,603.0,21.4,22.0,4.1,17.4,7.2,8.7,7.6,62.6,186.0,81.4,14.8,"Census Tract 361, Queens County, New York",36,081,036100,24.599999999999998,0,1,0,0,36081036100
4238,53807.0,1960.0,223.0,11.4,16.3,3.58,4.7,5.4,21.8,4.3,64.1,193.0,70.9,12.9,"Census Tract 363, Queens County, New York",36,081,036300,10.100000000000001,0,0,0,0,36081036300
4239,59602.0,1404.0,277.0,19.7,25.7,3.07,10.6,5.3,38.0,1.1,44.9,306.0,64.2,32.1,"Census Tract 371, Queens County, New York",36,081,037100,15.899999999999999,0,0,0,0,36081037100
4240,64545.0,3566.0,1206.0,33.8,14.0,4.64,3.5,3.3,16.0,9.1,69.3,268.0,79.6,6.9,"Census Tract 377, Queens County, New York",36,081,037700,6.8,0,0,0,0,36081037700
4241,60239.0,7184.0,2892.0,40.3,7.6,5.4,2.4,3.8,13.7,15.5,63.5,270.0,89.3,7.5,"Census Tract 379, Queens County, New York",36,081,037900,6.199999999999999,0,0,0,0,36081037900
4242,48545.0,4614.0,1709.0,37.0,3.1,4.88,16.7,2.5,11.7,6.2,68.5,354.0,81.4,7.0,"Census Tract 413, Queens County, New York",36,081,041300,19.2,0,0,0,0,36081041300
4243,44659.0,4278.0,2580.0,60.3,3.6,3.92,5.6,16.4,15.9,12.8,59.9,241.0,82.4,10.6,"Census Tract 415, Queens County, New York",36,081,041500,22.0,0,0,0,0,36081041500
4244,-666666666.0,492.0,271.0,55.1,41.3,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,100.0,0.0,-666666666.0,8.3,"Census Tract 426, Queens County, New York",36,081,042600,-1333333332.0,0,0,0,0,36081042600
4245,93125.0,1796.0,77.0,4.3,80.6,3.77,23.1,11.8,38.7,0.0,58.0,403.0,74.6,24.0,"Census Tract 434, Queens County, New York",36,081,043400,34.900000000000006,0,1,0,0,36081043400
4246,80000.0,2271.0,621.0,27.3,13.0,4.04,12.7,9.5,32.1,4.3,52.4,342.0,76.3,29.6,"Census Tract 450, Queens County, New York",36,081,045000,22.2,0,0,0,0,36081045000
4247,58750.0,989.0,366.0,37.0,27.3,3.92,7.8,42.9,37.7,6.5,50.4,54.0,87.7,29.9,"Census Tract 452, Queens County, New York",36,081,045200,50.699999999999996,0,1,0,0,36081045200
4248,49088.0,8189.0,1493.0,18.2,14.1,3.77,17.0,24.7,23.1,7.0,60.4,410.0,74.5,26.0,"Census Tract 462, Queens County, New York",36,081,046200,41.7,0,1,0,0,36081046200
4249,49861.0,3162.0,482.0,15.2,12.6,3.26,6.8,13.0,16.1,4.5,73.1,396.0,74.9,29.2,"Census Tract 468, Queens County, New York",36,081,046800,19.8,0,0,0,0,36081046800
4250,61932.0,3488.0,217.0,6.2,16.2,3.97,17.9,6.1,33.9,4.4,55.0,522.0,86.9,23.3,"Census Tract 470, Queens County, New York",36,081,047000,24.0,0,1,0,0,36081047000
4251,47358.0,4463.0,801.0,17.9,0.6,3.38,25.0,13.1,13.2,3.4,70.8,329.0,73.6,24.8,"Census Tract 471, Queens County, New York",36,081,047100,38.1,0,1,0,0,36081047100
4252,61280.0,3811.0,1184.0,31.1,25.2,2.54,20.4,38.3,29.3,4.1,58.7,583.0,59.0,43.8,"Census Tract 472, Queens County, New York",36,081,047200,58.699999999999996,0,1,0,0,36081047200
4253,54911.0,4249.0,808.0,19.0,1.6,2.65,22.5,29.5,13.2,12.3,69.3,679.0,53.4,38.9,"Census Tract 473, Queens County, New York",36,081,047300,52.0,0,1,0,0,36081047300
4254,88295.0,1521.0,159.0,10.5,35.1,3.56,12.1,1.6,43.9,4.5,44.9,241.0,87.8,37.0,"Census Tract 482, Queens County, New York",36,081,048200,13.7,0,0,0,0,36081048200
4255,56272.0,4290.0,1093.0,25.5,0.5,3.53,5.0,19.1,16.6,4.4,65.3,485.0,68.4,31.8,"Census Tract 483, Queens County, New York",36,081,048300,24.1,0,1,0,0,36081048300
4256,67500.0,2879.0,2111.0,73.3,4.8,2.93,15.1,14.1,31.2,3.9,58.6,388.0,65.9,20.8,"Census Tract 493.02, Queens County, New York",36,081,049302,29.2,0,1,0,0,36081049302
4257,53750.0,2051.0,147.0,7.2,92.6,3.77,9.7,1.9,41.1,1.1,45.6,356.0,80.4,18.0,"Census Tract 504, Queens County, New York",36,081,050400,11.6,0,0,0,0,36081050400
4258,71154.0,1497.0,743.0,49.6,3.1,2.63,16.6,25.2,34.1,4.3,54.0,228.0,61.8,37.7,"Census Tract 505, Queens County, New York",36,081,050500,41.8,0,1,0,0,36081050500
4259,62534.0,4536.0,163.0,3.6,67.7,3.74,13.9,15.9,40.1,2.9,44.3,745.0,81.4,18.7,"Census Tract 540, Queens County, New York",36,081,054000,29.8,0,1,0,0,36081054000
4260,73221.0,5095.0,1559.0,30.6,22.7,3.64,10.6,2.4,44.7,0.5,44.0,1062.0,82.8,14.0,"Census Tract 542, Queens County, New York",36,081,054200,13.0,0,0,0,0,36081054200
4261,56591.0,6202.0,5178.0,83.5,1.6,3.64,7.5,13.6,7.6,10.1,80.1,125.0,70.1,22.2,"Census Tract 549, Queens County, New York",36,081,054900,21.1,0,0,0,0,36081054900
4262,61010.0,2421.0,1977.0,81.7,2.7,3.43,8.3,6.6,18.0,7.6,71.1,191.0,73.3,14.6,"Census Tract 555, Queens County, New York",36,081,055500,14.9,0,0,0,0,36081055500
4263,57083.0,3200.0,3020.0,94.4,1.2,2.95,5.8,0.7,25.0,8.1,59.3,383.0,73.9,27.9,"Census Tract 581, Queens County, New York",36,081,058100,6.5,0,0,0,0,36081058100
4264,84196.0,4898.0,2863.0,58.5,1.6,2.82,16.0,21.9,42.1,3.9,36.7,1099.0,72.1,46.3,"Census Tract 1479, Queens County, New York",36,081,147900,37.9,0,1,0,0,36081147900
4265,55313.0,1516.0,505.0,33.3,22.3,2.91,0.0,2.4,64.3,0.0,29.9,45.0,65.6,20.4,"Census Tract 1567, Queens County, New York",36,081,156700,2.4,0,0,0,0,36081156700
4266,82989.0,2336.0,119.0,5.1,94.0,3.75,40.0,4.1,47.6,0.6,50.0,509.0,78.9,24.1,"Census Tract 518, Queens County, New York",36,081,051800,44.1,0,1,0,0,36081051800
4267,67500.0,6572.0,5253.0,79.9,9.5,2.2,18.7,22.4,83.1,1.1,2.7,1673.0,53.9,65.4,"Census Tract 130.02, Monroe County, New York",36,055,013002,41.099999999999994,0,1,0,0,36055013002
4268,66056.0,4036.0,3501.0,86.7,11.7,2.49,7.0,22.2,90.0,0.0,0.0,1500.0,73.2,34.2,"Census Tract 145.01, Monroe County, New York",36,055,014501,29.2,1,1,1,1,36055014501
4269,19167.0,2083.0,392.0,18.8,63.1,3.01,5.5,38.2,57.9,0.8,15.8,11.0,78.2,8.6,"Census Tract 13, Monroe County, New York",36,055,001300,43.7,0,1,0,0,36055001300
4270,40347.0,4737.0,2644.0,55.8,46.7,2.55,0.9,8.2,72.5,3.9,14.3,848.0,53.5,18.2,"Census Tract 20, Monroe County, New York",36,055,002000,9.1,0,0,0,0,36055002000
4271,45703.0,4306.0,3795.0,88.1,7.5,1.78,6.7,14.7,79.3,3.1,5.1,270.0,19.1,57.4,"Census Tract 29, Monroe County, New York",36,055,002900,21.4,0,0,0,0,36055002900
4272,39597.0,2159.0,1598.0,74.0,25.2,1.87,6.8,10.1,72.4,2.5,7.7,264.0,28.7,38.7,"Census Tract 30, Monroe County, New York",36,055,003000,16.9,0,0,0,0,36055003000
4273,58350.0,4375.0,4030.0,92.1,2.9,1.75,9.9,6.5,90.2,2.8,1.2,682.0,19.8,63.8,"Census Tract 31, Monroe County, New York",36,055,003100,16.4,0,0,0,0,36055003100
4274,53891.0,4178.0,3877.0,92.8,2.4,2.48,10.1,11.9,83.0,2.9,0.4,1344.0,67.3,22.2,"Census Tract 301, Livingston County, New York",36,051,030100,22.0,1,0,0,0,36051030100
4275,45625.0,3952.0,619.0,15.7,56.9,3.2,18.0,10.0,32.3,5.0,55.6,394.0,77.0,18.8,"Census Tract 434, Bronx County, New York",36,005,043400,28.0,0,1,0,0,36005043400
4276,66190.0,4155.0,338.0,8.1,83.4,3.19,13.8,26.2,39.4,1.0,51.1,777.0,74.7,24.0,"Census Tract 444, Bronx County, New York",36,005,044400,40.0,0,1,0,0,36005044400
4277,40117.0,2817.0,562.0,20.0,38.6,2.4,1.5,0.4,20.1,6.1,67.4,100.0,51.1,22.9,"Census Tract 19, Bronx County, New York",36,005,001900,1.9,0,0,0,0,36005001900
4278,30710.0,7814.0,2353.0,30.1,51.0,2.89,22.8,39.2,24.0,14.0,57.9,317.0,65.2,11.8,"Census Tract 42, Bronx County, New York",36,005,004200,62.0,0,1,0,0,36005004200
4279,37697.0,3801.0,2465.0,64.9,21.0,2.15,11.9,13.6,67.8,5.5,5.6,547.0,46.8,36.1,"Census Tract 2208.01, Dutchess County, New York",36,027,220801,25.5,0,1,0,0,36027220801
4280,47904.0,4010.0,1911.0,47.7,49.2,2.59,25.4,10.2,57.5,13.5,8.4,751.0,66.1,21.1,"Census Tract 2209.01, Dutchess County, New York",36,027,220901,35.599999999999994,0,1,0,0,36027220901
4281,76875.0,3682.0,2931.0,79.6,16.7,2.11,17.0,15.1,83.8,2.9,2.9,1525.0,57.9,46.1,"Census Tract 2210.01, Dutchess County, New York",36,027,221001,32.1,0,1,0,0,36027221001
4282,79257.0,3189.0,1052.0,33.0,57.5,3.24,13.7,23.5,61.0,0.0,30.5,735.0,84.7,22.9,"Census Tract 456, Bronx County, New York",36,005,045600,37.2,1,1,0,1,36005045600
4283,24683.0,5101.0,604.0,11.8,34.9,3.0,13.1,22.2,10.4,14.1,69.2,183.0,70.8,11.2,"Census Tract 50.01, Bronx County, New York",36,005,005001,35.3,0,1,0,0,36005005001
4284,27321.0,5583.0,1244.0,22.3,25.3,2.9,19.1,12.6,9.4,12.9,72.7,81.0,67.6,9.0,"Census Tract 50.02, Bronx County, New York",36,005,005002,31.700000000000003,0,1,0,0,36005005002
4285,13519.0,4167.0,498.0,12.0,57.7,2.76,8.0,9.0,13.3,7.8,73.5,0.0,69.9,9.6,"Census Tract 53, Bronx County, New York",36,005,005300,17.0,0,0,0,0,36005005300
4286,48056.0,2594.0,2529.0,97.5,0.0,1.85,26.6,9.9,88.9,0.0,0.0,990.0,47.6,46.7,"Census Tract 244.01, Niagara County, New York",36,063,024401,36.5,0,1,0,0,36063024401
4287,38125.0,5124.0,2221.0,43.3,4.3,3.71,1.6,2.3,8.6,16.1,63.4,336.0,69.8,25.6,"Census Tract 76, Kings County, New York",36,047,007600,3.9,0,0,0,0,36047007600
4288,49821.0,3895.0,2031.0,52.1,3.5,3.43,6.2,3.3,5.9,9.2,71.5,291.0,77.9,18.8,"Census Tract 84, Kings County, New York",36,047,008400,9.5,0,0,0,0,36047008400
4289,70611.0,3539.0,264.0,7.5,90.6,2.86,6.4,68.6,45.1,1.0,42.3,630.0,66.2,29.5,"Census Tract 998, Kings County, New York",36,047,099800,75.0,0,1,0,0,36047099800
4290,61132.0,1993.0,178.0,8.9,77.6,2.75,15.9,44.0,41.6,6.3,50.4,409.0,66.9,30.8,"Census Tract 1022, Kings County, New York",36,047,102200,59.9,0,1,0,0,36047102200
4291,75625.0,1795.0,51.0,2.8,94.1,3.33,11.6,59.3,31.5,3.7,52.2,293.0,87.4,38.8,"Census Tract 1028, Kings County, New York",36,047,102800,70.89999999999999,0,1,0,0,36047102800
4292,17854.0,3365.0,510.0,15.2,81.7,2.31,49.0,20.5,17.6,11.8,67.2,17.0,73.9,9.0,"Census Tract 1110, Kings County, New York",36,047,111000,69.5,0,1,0,0,36047111000
4293,35000.0,3587.0,280.0,7.8,81.4,2.96,0.0,17.1,6.9,2.2,87.6,273.0,77.2,15.1,"Census Tract 1122, Kings County, New York",36,047,112200,17.1,0,0,0,0,36047112200
4294,33365.0,3388.0,315.0,9.3,79.2,2.53,5.1,8.8,25.7,4.5,64.2,224.0,59.8,9.8,"Census Tract 1126, Kings County, New York",36,047,112600,13.9,0,0,0,0,36047112600
4295,41012.0,3308.0,918.0,27.8,31.2,3.24,4.4,5.0,19.2,3.3,70.1,336.0,78.1,12.9,"Census Tract 1146, Kings County, New York",36,047,114600,9.4,0,0,0,0,36047114600
4296,38482.0,3075.0,244.0,7.9,61.5,3.08,7.8,12.4,24.9,1.7,69.5,285.0,61.2,12.5,"Census Tract 1152, Kings County, New York",36,047,115200,20.2,0,0,0,0,36047115200
4297,46974.0,3464.0,1085.0,31.3,0.3,3.27,17.3,11.1,13.5,9.9,68.0,312.0,71.6,19.0,"Census Tract 266, Kings County, New York",36,047,026600,28.4,0,1,0,0,36047026600
4298,46544.0,3841.0,1984.0,51.7,0.3,2.97,11.9,7.9,25.4,7.8,54.0,328.0,73.9,25.5,"Census Tract 268, Kings County, New York",36,047,026800,19.8,0,0,0,0,36047026800
4299,61429.0,1763.0,841.0,47.7,2.2,2.84,12.8,2.9,23.7,12.6,53.0,295.0,70.2,32.9,"Census Tract 280, Kings County, New York",36,047,028000,15.700000000000001,0,0,0,0,36047028000
4300,51500.0,2493.0,1499.0,60.1,6.5,2.84,28.6,11.3,13.6,8.4,68.4,113.0,66.6,18.8,"Census Tract 294, Kings County, New York",36,047,029400,39.900000000000006,0,1,0,0,36047029400
4301,49896.0,4531.0,3321.0,73.3,26.4,3.46,2.5,7.2,24.7,27.4,44.5,453.0,75.3,28.8,"Census Tract 333, Kings County, New York",36,047,033300,9.7,0,0,0,0,36047033300
4302,18092.0,4241.0,3761.0,88.7,0.8,2.0,3.5,9.1,18.8,6.6,66.4,161.0,42.3,38.6,"Census Tract 360.02, Kings County, New York",36,047,036002,12.6,0,0,0,0,36047036002
4303,67917.0,4525.0,464.0,10.3,80.0,2.73,3.4,5.4,14.3,4.8,72.2,637.0,61.4,33.0,"Census Tract 383, Kings County, New York",36,047,038300,8.8,0,0,0,0,36047038300
